-10, -1008, 135
-18, -1004, 132
-3, -1005, 134
-3, -1005, 134
20, -999, 138
8, -997, 122
-9, -1001, 128
-8, -1002, 136
6, -1001, 149
4, -991, 152
4, -991, 152
-21, -956, 113
-11, -954, 110
4, -949, 124
-3, -963, 133
-14, -969, 140
-14, -969, 140
-8, -974, 139
-7, -964, 133
-14, -964, 117
-17, -987, 125
-19, -1015, 145
-42, -1055, 154
-3, -1067, 151
8, -1075, 164
8, -1075, 164
31, -1098, 171
14, -1162, 195
-9, -1201, 208
-6, -1226, 163
-37, -1256, 134
-62, -1424, 215
-42, -1557, 311
-66, -1589, 324
-96, -1512, 235
-96, -1512, 235
-112, -1468, 193
-61, -1432, 190
-9, -1388, 210
28, -1301, 243
-,-,-
5, -956, 113
49, -1006, 170
18, -1033, 200
10, -1018, 175
-24, -1013, 159
-49, -998, 152
-26, -1007, 152
-32, -986, 132
-32, -986, 132
-27, -1007, 139
-11, -1018, 148
-5, -1015, 150
10, -998, 142
11, -983, 139
5, -972, 139
-12, -974, 143
-12, -974, 143
-6, -980, 129
0, -1024, 127
-12, -1146, 131
-67, -1390, 169
-96, -1751, 279
37, -1992, 322
57, -1998, 416
13, -1998, 519
13, -1998, 519
-16, -1981, 523
39, -1733, 392
108, -1434, 304
93, -1160, 198
80, -932, 135
-15, -614, 73
-82, -435, -38
-67, -254, -118
-17, -110, -208
-17, -110, -208
20, 8, -294
41, 39, -369
65, 1, -368
49, -144, -311
60, -308, -266
-,-,-
10, -1018, 132
14, -1019, 144
14, -1019, 144
18, -1008, 144
25, -993, 131
12, -979, 119
7, -983, 126
1, -1004, 145
0, -1004, 149
0, -1004, 149
-4, -985, 133
-13, -982, 126
-15, -978, 129
-12, -980, 126
1, -983, 124
1, -983, 124
-5, -995, 128
-2, -1002, 140
0, -998, 146
1, -986, 126
-7, -987, 126
-7, -987, 126
-15, -997, 139
-7, -1005, 150
8, -983, 126
-6, -975, 113
-29, -993, 122
-29, -993, 122
-26, -998, 125
4, -998, 140
13, -1017, 146
2, -1083, 147
20, -1173, 130
-21, -1271, 159
-78, -1504, 280
-117, -1677, 358
-54, -1742, 341
-54, -1742, 341
-34, -1749, 339
-10, -1649, 252
2, -1559, 167
33, -1509, 192
54, -1457, 246
48, -1308, 204
-7, -1082, 89
-82, -898, -14
-81, -670, -106
-81, -670, -106
-13, -490, -140
65, -409, -163
59, -359, -174
50, -313, -233
62, -310, -236
63, -331, -225
67, -342, -219
32, -355, -305
-,-,-
-35, -960, 174
8, -1022, 132
-18, -1009, 136
1, -996, 155
-15, -990, 162
-49, -966, 142
-60, -970, 142
-42, -1000, 161
-42, -1000, 161
-30, -1012, 164
-35, -1024, 170
-38, -1030, 162
-24, -1023, 160
-6, -1015, 168
-11, -1001, 153
-27, -999, 159
-38, -1002, 170
-20, -993, 166
-14, -985, 154
-24, -983, 151
-34, -978, 153
-34, -978, 153
-35, -987, 163
-16, -977, 162
-23, -974, 151
-27, -969, 147
-20, -971, 161
-4, -966, 151
-19, -996, 157
-19, -996, 157
-35, -1040, 152
-28, -1137, 198
-19, -1359, 322
-25, -1550, 306
13, -1718, 275
39, -1812, 298
-37, -1864, 315
-82, -1802, 326
-78, -1595, 247
-89, -1368, 166
-104, -1164, 72
-112, -947, -49
-87, -706, -142
-13, -589, -146
-13, -589, -146
12, -555, -158
7, -582, -96
-37, -624, -32
-94, -578, -75
-86, -536, -151
-41, -507, -194
-11, -485, -221
-5, -481, -254
14, -520, -258
14, -520, -258
42, -589, -250
76, -647, -249
120, -693, -227
-,-,-
-2, -977, 168
-5, -1012, 143
3, -983, 164
3, -983, 164
14, -969, 152
8, -971, 155
0, -987, 161
-12, -993, 172
